id,Unnamed: 6,founded_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
c:25997,Red Bank NJ 7701,1/1/2000,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,NJ,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:25997,0,1,0,0,0,0,2.0,0,0
c:2953,San Francisco CA 94105,1/1/2005,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:2953,0,0,0,1,1,0,2.5,1,1
c:49876,Boston MA 2110,7/1/2008,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:49876,0,1,0,0,0,0,5.0,1,1
c:1447,San Francisco CA 94105,1/1/2005,0.7479,2.7945,2.0575,3.8356,5,3,25000000,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:1447,0,0,1,1,0,0,2.0,1,1
c:26114,San Francisco CA 94105,1/1/2004,1.5863,3.1808,2.5205,4.4767,1,3,24150000,0,PA,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26114,1,0,1,1,0,0,2.0,1,1
c:25688,San Francisco CA 94105,1/1/2005,1.7479,3.5452,2.0,2.0,4,2,80000000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:25688,0,0,1,1,0,0,1.0,0,0
c:335,Santa Clara CA 95051,1/1/2004,1.4164,3.326,4.4192,9.8164,11,2,36000000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:335,0,0,1,1,0,0,3.5,1,1
c:10153,San Francisco CA 94105,9/19/2006,1.3973,1.3973,2.5205,4.4767,1,1,205000,0,MO,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:10153,0,1,0,0,0,0,1.0,0,0
c:27,San Francisco CA 94105,11/17/2002,-0.0438,4.211,6.4164,9.0658,27,4,28300000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:27,0,0,1,1,1,1,2.5,1,1
c:1957,San Francisco CA 94105,7/7/2007,-1.1836,-1.1836,0.8301,0.8301,1,1,2000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1957,0,0,0,0,0,0,1.0,0,0
c:63,San Francisco CA 94105,2/1/2005,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:63,0,0,1,1,0,0,1.0,1,1
c:58699,New York City NY 10018,1/1/2010,0.8904,0.8904,1.3288,2.526,15,1,4000000,2,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:58699,0,0,1,0,0,0,3.0,1,0
c:43386,New York NY 10016,8/1/2009,0.7151,0.7151,0.7479,2.011,2,1,500000,2,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:43386,0,1,0,0,0,0,1.0,1,0
c:3717,San Francisco CA 94105,6/1/2006,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,TX,0,0,0,1,0,search,0,0,0,0,0,0,0,0,0,1,c:3717,0,0,1,0,0,0,2.0,1,0
c:70893,Brooklyn NY 11201,1/1/2010,0.0,2.4274,2.4274,2.4986,8,2,9030000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:70893,0,1,1,0,0,0,4.0,1,0
c:24727,Philadelphia PA 19104,1/1/2005,0.0658,4.3863,2.5205,4.4767,15,4,69900000,0,PA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:24727,0,1,1,0,1,1,4.75,1,1
c:162219,Los Angeles CA 90024,9/1/2011,0.6658,0.6658,0.4192,0.4192,2,1,20000,1,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:162219,0,1,0,0,0,0,1.0,0,0
c:12178,San Francisco CA 94105,12/1/2000,3.6384,11.9041,10.9836,12.6822,29,7,238209999,3,IN,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:12178,1,0,0,0,0,0,2.0,1,1
c:23487,Burlington MA 1803,1/1/2004,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,MA,0,0,1,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:23487,1,0,0,1,0,0,1.0,0,1
c:3400,San Francisco CA 94105,1/1/2007,-0.1288,0.8712,-0.5863,1.2137,4,3,430000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:3400,0,1,0,0,0,0,1.6667,0,1
c:176278,San Mateo CA 94403,6/1/2011,1.337,1.4219,0.5863,0.5863,5,2,1015000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:176278,1,0,1,0,0,0,1.0,0,1
c:22113,San Francisco CA 94105,4/1/2009,0.4438,0.4438,0.8192,0.8192,2,1,1200000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:22113,1,0,0,0,0,0,2.0,1,0
c:5617,New Hope PA 18938,4/1/2005,1.8301,3.3288,3.274,7.6274,16,2,17100000,4,PA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:5617,0,0,1,1,0,0,2.5,1,1
c:15996,San Francisco CA 94105,1/1/2004,4.6767,4.6767,5.9671,5.9671,0,1,50000000,1,CO,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:15996,1,0,0,0,0,0,4.0,1,1
c:46893,Los Angeles CA 90039,1/1/2006,0.6548,0.6548,2.5205,4.4767,3,1,900000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46893,0,0,1,0,0,0,1.0,1,0
c:1753,San Francisco CA 94105,4/10/1990,16.9863,16.9863,16.663,18.3233,7,1,6000000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1753,0,0,1,0,0,0,1.0,1,0
c:22057,New York NY 10003,1/1/2002,0.7479,7.0904,8.0055,9.874,5,2,15100000,3,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:22057,0,1,1,0,0,0,1.0,0,1
c:35887,Petaluma CA 94954,1/1/2001,1.0,8.8795,4.0027,9.1863,7,5,62600000,2,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:35887,1,0,1,1,1,1,9.3333,1,1
c:1628,San Francisco CA 94105,6/1/2006,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1628,1,0,0,1,1,0,2.25,1,1
c:4453,North Hollywood CA 91601,4/1/2008,0.0411,3.1425,1.8466,4.4877,30,2,6875000,5,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:4453,1,0,1,0,0,0,7.0,1,1
c:16973,San Francisco CA 94105,12/11/2007,0.8712,0.8712,2.5205,4.4767,1,1,30000,0,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:16973,0,1,0,0,0,0,1.0,0,0
c:47689,Santa Clara CA 95054,1/1/2000,6.263,6.263,6.0055,6.0055,10,1,22200000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:47689,0,0,0,0,0,0,9.0,1,0
c:459,San Francisco CA 94105,5/18/2007,0.2055,0.4329,0.4685,2.9507,6,2,415000,2,CO,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:459,0,1,0,0,0,0,1.0,1,1
c:3094,San Francisco CA 94105,3/1/2007,-0.1616,3.8329,3.0027,4.7014,16,4,27063781,4,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3094,0,0,1,1,1,0,3.5,1,1
c:12468,San Francisco CA 94105,1/1/2003,3.0877,3.0877,5.0027,5.0027,6,1,3100000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:12468,0,0,1,0,0,0,5.0,1,1
c:856,San Francisco CA 94105,1/1/2005,2.1616,3.2877,3.4986,7.6904,13,2,33000000,4,CA,0,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:856,0,0,1,1,0,0,2.5,1,0
c:16276,San Francisco CA 94105,1/1/2003,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:16276,1,0,0,0,1,0,5.0,1,1
c:410,San Francisco CA 94105,1/1/2005,0.0,3.3863,5.3973,8.7123,17,5,28300000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:410,0,1,1,1,1,1,2.0,1,1
c:726,San Francisco CA 94105,12/1/2006,-0.2493,2.1644,1.411,6.537000000000001,42,4,46800000,6,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:726,0,0,1,1,1,0,2.5,1,1
c:8573,San Francisco CA 94105,1/1/2009,1.3288,2.0301,2.0,2.0301,5,3,1525000,2,IL,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:8573,0,1,0,0,0,0,2.6667,1,1
c:102867,New York City NY 10010,11/15/2011,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,NY,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:102867,0,1,0,0,0,0,5.0,1,1
c:431,Mountain View CA 94040,5/1/2005,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:431,1,0,1,1,0,0,1.6667,1,1
c:60516,West Chester PA 19380,1/1/2006,4.5863,4.5863,2.5205,4.4767,1,1,100000,0,PA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:60516,1,0,0,0,0,0,1.0,1,0
c:43832,San Francisco CA 94105,1/1/2003,2.2219,7.3288,7.0055,7.0055,4,3,11000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:43832,1,1,0,1,0,0,1.6667,1,1
c:83142,Nashville TN 37201,1/1/2010,1.3397,2.2795,1.0,1.0,3,2,675000,1,TN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:83142,0,1,0,0,0,0,1.5,0,1
c:9669,San Francisco CA 94105,1/1/2005,0.0,2.3863,2.5205,4.4767,5,2,13000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:9669,0,0,1,1,0,0,2.5,1,1
c:62802,New York NY 10012,2/1/2010,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:62802,0,0,0,0,0,0,2.0,1,1
c:56568,Bedford MA 1730,1/1/2001,4.9342,4.9342,0.0,0.0,2,1,12000000,1,MA,0,0,1,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:56568,0,0,0,0,1,0,4.0,1,0
c:531,San Francisco CA 94105,1/1/2007,0.5808,4.8521,0.9068,5.4164,10,5,78573646,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:531,0,0,1,1,1,0,4.3333,1,1
c:10158,San Francisco CA 94105,1/1/2007,0.4521,6.0822,3.7425,3.7425,2,3,15286415,1,TN,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,c:10158,0,0,1,0,0,0,1.0,0,1
c:11438,San Francisco CA 94105,1/1/2008,0.7123,0.7123,1.5836,3.0027,5,1,3200000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:11438,0,0,1,0,0,0,1.0,1,1
c:75796,Puyallup WA 98371,3/1/2011,0.0164,0.0164,0.0,0.0,1,1,30000,1,WA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:75796,0,1,0,0,0,0,2.0,0,0
c:45428,San Mateo CA 94403,1/1/2002,0.0,10.8192,9.5863,9.5863,28,3,14650003,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:45428,0,1,0,0,0,1,1.0,0,1
c:16365,San Francisco CA 94105,1/1/2003,3.1589,5.6712,9.0055,9.0055,9,2,23500000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:16365,1,0,0,1,0,0,5.0,1,1
c:46889,Boxborough MA 1719,1/1/2001,5.0082,5.0082,2.5205,4.4767,2,1,980000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46889,0,0,0,0,0,0,1.0,0,0
c:16264,San Francisco CA 94105,1/1/2004,3.1562,3.1562,2.5205,4.4767,0,1,20000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:16264,0,0,0,1,0,0,3.0,1,0
c:1253,San Francisco CA 94105,12/1/2004,-0.9178,-0.9178,2.5205,4.4767,4,1,1500000,0,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:1253,0,0,0,0,0,0,3.0,0,0
c:2838,San Francisco CA 94105,1/1/2004,4.1753,5.537000000000001,6.3836,6.3836,0,2,8000000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2838,0,0,1,0,0,0,1.5,1,1
c:732,San Francisco CA 94105,10/1/2005,0.326,4.6932,3.2548,4.6932,13,4,25200000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:732,0,0,1,1,1,1,4.0,1,1
c:1853,San Francisco CA 94105,6/1/2003,2.7507,4.589,7.9205,9.211,21,4,61000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:1853,0,0,1,1,1,0,3.0,1,1
c:971,San Francisco CA 94105,5/1/2006,1.337,4.3041,2.0822,5.8356,12,4,46300000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:971,1,0,1,1,1,0,4.25,1,1
c:1107,San Francisco CA 94105,1/1/2002,4.0274,8.2712,5.811,11.0986,15,4,24500000,5,MD,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:1107,0,0,0,1,1,1,4.3333,1,1
c:17252,San Mateo CA 94404,1/1/2006,0.9863,1.6575,-1.3342,-1.3342,1,2,7500000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:17252,0,0,1,0,0,0,1.0,0,0
c:997,San Francisco CA 94105,1/1/2003,3.2493,3.2493,3.8356,7.8959,19,1,14500000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:997,0,0,0,0,1,0,9.0,1,1
c:30307,San Francisco CA 94105,1/1/2007,2.6493,2.6493,1.0,1.0,1,1,29000000,1,WA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:30307,1,0,0,0,0,0,5.0,1,0
c:16271,San Francisco CA 94105,1/1/2005,0.0,3.3808,5.6795,5.6795,5,3,24000000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:16271,0,0,1,1,1,0,2.6667,1,1
c:22712,San Francisco CA 94105,1/1/2000,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:22712,1,0,0,0,1,1,5.6667,1,1
c:9782,San Francisco CA 94105,10/1/2007,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:9782,0,1,0,0,0,0,4.5,1,1
c:68169,Louisville CO 80027,1/1/2010,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:68169,1,0,1,0,0,0,2.5,1,1
c:55354,Woburn MA 1801,1/1/2002,3.7562,3.7562,-1.0,8.674,2,1,22000000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:55354,0,0,0,0,1,0,4.0,1,1
c:31488,San Francisco CA 94105,1/1/1999,8.4493,8.4493,2.5205,4.4767,1,1,42700000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31488,0,0,0,1,0,0,3.0,1,0
c:17542,San Francisco CA 94105,1/1/2000,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17542,1,0,0,0,0,1,4.0,1,1
c:44268,Campbell CA 95008-2069,1/25/2010,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:44268,0,1,0,0,0,0,7.0,1,1
c:51228,New York NY 10017,10/1/2008,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,NY,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:51228,0,0,1,0,0,0,1.0,1,1
c:71852,Palo Alto CA 94301,8/1/2010,0.0,0.6411,1.5836,3.0685,11,2,41000000,2,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,c:71852,0,0,1,1,0,0,1.5,1,0
c:23125,San Francisco CA 94105,2/1/2008,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:23125,0,0,1,0,0,0,4.0,1,1
c:37928,Boxborough MA 1719,1/1/2006,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:37928,0,0,1,1,0,0,1.0,1,1
c:65916,San Francisco CA 94107,4/30/2009,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:65916,0,0,1,1,0,0,1.5,1,1
c:2245,San Francisco CA 94105,4/16/2013,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2245,0,1,0,0,0,0,1.0,0,0
c:16618,San Francisco CA 94105,1/1/2007,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,GA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:16618,0,0,0,1,1,0,3.0,1,1
c:1541,San Francisco CA 94105,10/1/2006,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1541,0,0,1,0,0,0,2.0,1,1
c:15687,San Francisco CA 94105,1/1/2005,1.874,6.4767,2.5205,4.4767,4,5,21138876,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:15687,1,0,1,1,0,0,2.0,1,0
c:20889,San Francisco CA 94105,3/31/2009,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:20889,0,1,1,0,0,0,5.75,1,1
c:2272,San Francisco CA 94105,1/15/2005,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2272,0,0,1,0,0,0,1.0,0,0
c:5043,Mountain View CA 94043,1/1/2003,3.811,5.1781,1.7507,3.589,2,2,17000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:5043,1,0,0,0,1,0,3.0,1,0
c:42193,New York NY 10001,1/1/2009,1.8,1.8,1.9151,1.9151,8,1,1100000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:42193,0,1,0,0,0,0,8.0,1,1
c:60521,Lexington KY 40507,7/26/2010,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,KY,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60521,0,1,0,0,0,0,1.0,1,1
c:4881,San Francisco CA 94105,11/3/2008,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:4881,0,0,1,0,0,0,2.0,1,1
c:7345,San Francisco CA 94105,1/1/2006,1.8822,1.8822,1.0,1.0,2,1,10000000,1,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:7345,0,0,1,0,0,0,2.0,1,0
c:103204,Palo Alto CA 94306,1/1/2011,0.6767,1.4493,0.0,0.0,2,2,21189,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:103204,1,1,0,0,0,0,1.0,1,0
c:25743,San Francisco CA 94105,1/1/2004,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25743,0,0,1,1,1,0,2.6667,1,1
c:55829,Santa Clara CA 95054,1/1/2002,3.3315,3.3315,2.5205,4.4767,0,1,9500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:55829,1,0,0,0,0,0,2.0,0,0
c:26556,San Francisco CA 94105,10/1/2003,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26556,1,0,0,1,0,1,7.6667,1,1
c:29312,San Francisco CA 94105,3/1/2003,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:29312,1,0,0,1,1,0,3.6667,1,1
c:3050,Lake Oswego OR 97035,1/1/2002,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,OR,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:3050,0,0,0,0,0,1,4.0,1,1
c:2709,New York NY 10011,1/1/2005,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2709,1,0,0,1,0,0,2.0,1,1
c:53946,Allentown PA 18106,1/1/2000,5.1644,5.1644,2.5205,4.4767,0,1,5750000,0,PA,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:53946,0,0,0,0,1,0,4.0,1,0
c:28752,San Francisco CA 94105,1/1/2005,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,ME,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:28752,0,0,1,1,0,0,2.5,1,1
c:1148,San Francisco CA 94105,3/1/2007,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1148,0,0,1,0,0,0,2.0,1,0
c:1967,San Francisco CA 94105,8/28/2005,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,TX,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,c:1967,1,0,0,0,1,0,2.0,1,1
c:27142,San Francisco CA 94105,1/1/2004,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:27142,0,0,0,0,1,0,3.5,1,1
c:42123,Dedham MA 2026,1/1/2000,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:42123,1,0,0,1,0,0,4.6667,1,1
c:41656,Cupertino CA 95014,1/1/2001,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:41656,0,0,0,0,0,1,3.0,1,1
c:16145,San Francisco CA 94105,5/1/2007,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:16145,0,0,1,1,0,0,2.5,1,1
c:6964,San Francisco CA 94105,1/1/2010,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:6964,1,0,0,1,1,0,1.0,1,0
c:155821,Lawrenceville GA 30043,1/1/2012,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,GA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:155821,0,1,0,0,0,0,1.0,0,0
c:49052,Jersey City NJ 7302,1/1/2005,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,NJ,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:49052,0,0,1,1,1,1,3.4,1,1
c:167795,NYC NY 10012,11/15/2011,0.1534,0.1534,2.5205,4.4767,4,1,600000,0,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:167795,0,1,0,0,0,0,2.0,0,0
c:34152,Annapolis MD 21401,1/1/2000,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,MD,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:34152,0,0,1,1,0,0,1.5,1,1
c:3027,San Francisco CA 94105,7/1/2005,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:3027,0,0,1,1,1,1,3.0,1,0
c:10176,San Francisco CA 94105,9/10/2008,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:10176,0,0,1,1,1,1,5.2,1,1
c:50076,Mountain View CA 94043,4/11/2008,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:50076,1,0,1,0,0,0,1.5,1,1
c:26122,San Francisco CA 94105,1/1/2001,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:26122,0,0,1,1,1,0,3.0,1,1
c:17501,San Francisco CA 94105,1/1/2006,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:17501,1,0,1,1,1,0,3.2,1,0
c:1613,San Francisco CA 94105,2/23/2005,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1613,0,0,1,1,0,0,2.0,1,1
c:41484,Santa Clara CA 95054,1/1/2009,0.4137,2.474,3.0,3.0,19,3,31500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:41484,0,0,1,1,1,0,3.3333,1,1
c:76102,Washington DC 20009,6/12/2009,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,DC,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:76102,1,0,0,0,0,0,2.0,0,1
c:76765,New York NY 10003,5/17/2011,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:76765,0,1,0,0,0,0,1.5,1,0
c:24986,San Francisco CA 94105,1/1/2003,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24986,0,0,1,1,1,0,5.0,1,1
c:14593,San Francisco CA 94105,1/1/2007,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14593,1,0,0,1,0,0,2.6667,1,1
c:138030,Las Vegas NV 89101,1/1/2011,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,NV,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,c:138030,0,1,0,0,0,0,1.5,1,1
